# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
49630|0.0949633|/home/afr/Desktop/cage-songbooks/aoife/blob-13.wav
9639|0.0701589|/home/afr/Desktop/cage-songbooks/aoife/blob-23.wav
63280|0.0467626|/home/afr/Desktop/cage-songbooks/aoife/blob-16.wav
89642|-0.0717724|/home/afr/Desktop/cage-songbooks/aoife/blob-3.wav
595|0.0878429|/home/afr/Desktop/cage-songbooks/aoife/blob-8.wav
255633|-0.169047|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
23170|-0.0573455|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
249837|0.161518|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
1575|-0.0471647|/home/afr/Desktop/cage-songbooks/aoife/blob-10.wav
31906|-0.0713697|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
44324|0.0556337|/home/afr/Desktop/cage-songbooks/aoife/blob-3.wav
238273|-0.101318|/home/afr/Desktop/cage-songbooks/aoife/blob-7.wav
251699|0.160867|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
12635|-0.0394145|/home/afr/Desktop/cage-songbooks/aoife/blob-29.wav
161|-0.173004|/home/afr/Desktop/cage-songbooks/aoife/blob-30.wav
9716|-0.0563074|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
51282|0.0434345|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
45983|-0.0596158|/home/afr/Desktop/cage-songbooks/aoife/blob-19.wav
59563|0.0494551|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
18578|0.0318685|/home/afr/Desktop/cage-songbooks/aoife/blob-20.wav
215215|0.0675008|/home/afr/Desktop/cage-songbooks/aoife/blob-9.wav
80024|0.0473453|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
26250|-0.0483123|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
168|0.0401863|/home/afr/Desktop/cage-songbooks/aoife/blob-6.wav
14357|-0.0329478|/home/afr/Desktop/cage-songbooks/aoife/blob-23.wav
1253|-0.0699631|/home/afr/Desktop/cage-songbooks/aoife/blob-24.wav
75670|-0.0506992|/home/afr/Desktop/cage-songbooks/aoife/blob-18.wav
140196|0.038274|/home/afr/Desktop/cage-songbooks/aoife/blob-14.wav
205674|-0.0376135|/home/afr/Desktop/cage-songbooks/aoife/blob-6.wav
115591|0.0261013|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
246645|-0.117988|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
