# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
350|0.0790487|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
2460|-0.0317163|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
1290|-0.0259859|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
41250|-0.203157|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
6970|-0.00744813|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
0|-0.00572252|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
6870|-0.0047881|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
1660|0.0530479|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
1990|0.0136879|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
1950|0.0156717|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
6820|-0.00491914|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
3730|-0.0156068|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
5030|-0.00371165|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
7710|-0.00313477|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
2320|-0.0131198|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
40400|0.110026|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
3970|-0.0138141|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
240|0.00589765|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
220|0.0367387|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
25650|-0.186176|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
3010|-0.0215401|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
2330|0.00518389|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
90|0.0604339|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
410|0.0365446|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
42170|-0.0772262|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
40|0.00729876|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
1120|0.0297249|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
11070|0.0140855|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
2090|-0.0273959|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
11170|0.0145916|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
6780|-0.00457092|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
100|-0.0112689|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
10900|0.0124171|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
10800|0.0124091|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
2420|-0.0342378|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
1440|0.0337717|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
50|-0.0290704|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
3730|-0.00658871|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
3800|0.00328856|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
350|-0.0283023|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
2850|0.0070215|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
2200|-0.00921891|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
8920|0.00691041|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
6720|-0.0057981|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
820|-0.0174978|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
40|-0.0175788|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
0|-0.00393605|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
14490|-0.0564622|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
860|-0.0166326|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
450|-0.036291|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
270|-0.0106595|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
31320|0.0679952|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
2240|0.0150757|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
2240|0.0140751|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
26200|-0.0642955|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
2830|0.00280126|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
650|-0.0378091|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
6480|-0.00511078|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
6240|-0.00484997|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
3640|-0.0128325|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
220|-0.0233029|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
5970|-0.00509398|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
1850|-0.0032689|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
41200|0.0467387|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
1320|-0.00666204|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
60|0.00296306|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
150|-0.0303977|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
2450|0.011502|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
310|-0.00457227|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
35030|0.0567212|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
4450|-0.0230157|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
1210|-0.00611231|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
2360|-0.0189293|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
1530|0.00601688|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
7640|-0.00313996|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
6220|-0.00412878|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
4090|0.00379259|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
1850|-0.00506406|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
