# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
290|-0.318234|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
1730|0.0956126|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
540|0.0296839|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
23480|0.321268|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
200|0.10966|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
620|0.10917|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
1710|0.0989358|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
700|-0.164942|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
6670|-0.111256|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
6830|0.106727|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
1280|0.0822602|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
940|0.0357788|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
4930|0.0814964|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
5710|-0.057405|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
210|0.109216|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
19670|0.225694|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
7500|0.092984|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
420|-0.0683276|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
160|-0.132517|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
2380|-0.190261|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
290|-0.014313|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
1620|0.0538677|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
36200|-0.160333|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
290|0.136748|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
13420|-0.209026|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
1720|0.120672|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
900|-0.0989968|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
6230|-0.0891548|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
1640|-0.0951027|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
320|-0.084617|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
