# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
3000620|0.584714|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-37.wav
3002130|-0.402857|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-47.wav
3001650|-0.284068|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-39.wav
3002620|-0.21061|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-54.wav
735840|-1.63095|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-61.wav
738270|0.650833|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-49.wav
2999960|1.67559|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-34.wav
738780|0.496477|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-49.wav
746680|0.52551|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-33.wav
739090|1.03247|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-35.wav
3002450|-0.430694|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-54.wav
731210|-1.21312|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-61.wav
733640|0.489509|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-49.wav
3001580|-0.365236|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-53.wav
3001190|-0.313412|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-54.wav
3000770|-0.412762|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-56.wav
3000030|1.64138|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-34.wav
3003030|-0.50262|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-43.wav
3000820|0.448005|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-56.wav
3001820|-0.311255|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-44.wav
731340|0.653771|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-63.wav
3002080|-0.334477|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-56.wav
739170|1.23534|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-35.wav
738720|0.613402|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-60.wav
3000350|-0.467716|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-46.wav
3002120|-0.497915|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-47.wav
3001400|0.717562|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-41.wav
737620|0.357745|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-38.wav
3001440|0.434875|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-60.wav
2999970|1.46661|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-34.wav
736210|-0.268418|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-48.wav
737550|-1.2709|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-42.wav
733020|-0.258871|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-48.wav
739250|0.841359|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-35.wav
