# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
13360|-0.354923|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
4870|0.0329575|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
13180|0.072568|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
13200|0.0727862|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
12850|0.0720954|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
1320|0.0523555|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
17790|0.0942808|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
8770|0.120864|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
17450|0.0869977|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
480|-0.00405339|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
0|-0.0366688|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
17090|0.0785167|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
19940|0.107262|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
6380|-0.0286517|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
12280|0.0899063|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
20130|0.132248|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
44140|1.24502|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
43330|0.910638|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
200|0.00555221|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
6790|0.0189519|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
16750|0.0760721|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
11810|-0.0224989|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
10980|0.0529257|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
14030|0.050153|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
19600|0.0985016|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
40710|-0.599902|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
1430|-0.00850279|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
4350|-0.0267234|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
44690|0.554846|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
15710|0.0613168|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
17640|-0.0793871|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
13360|0.207859|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
12940|0.0593974|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
490|0.00545898|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
15550|0.0425516|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
1270|0.0368247|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
310|0.0108892|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
10730|0.130785|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
13040|-0.11436|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
1540|-0.00381435|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
45340|0.258956|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
11200|-0.0241249|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
790|0.0335745|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
6790|0.0237353|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
18660|-0.0642787|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
9170|0.0978291|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
1170|-0.00669325|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
18870|0.0623207|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
360|0.00456234|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
9750|0.0910408|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
4210|0.0223836|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
5190|0.0167997|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
43700|0.274858|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
5830|-0.0156059|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
6100|0.0234695|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
5130|0.0121067|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
16040|0.0142938|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
14660|-0.0483401|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
40140|-0.192054|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
10|0.00320425|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
19010|-0.06253|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
11590|0.0331887|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
11410|-0.0277151|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
12850|-0.0404639|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
42330|-0.202476|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
17500|0.0582715|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
9030|0.0703561|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
560|-0.0278497|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
42870|0.201511|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
14920|0.0126334|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
13360|0.0637398|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
10980|-0.0109565|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
15400|0.0254672|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
1280|0.00739227|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
16030|0.0131612|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
13560|0.0131226|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
12420|0.00956627|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
30|0.00362262|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
13850|-0.0440364|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
10910|0.0434608|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
9650|0.0476985|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
3390|0.0205434|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
15390|-0.0124194|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
1730|0.00319589|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
12020|0.069213|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
10700|0.0222681|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
2940|-0.00544055|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
14720|-0.0489311|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
4330|0.00394945|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
47170|0.211142|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
11130|-0.0192763|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
13490|0.0325016|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
40440|-0.0960105|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
14530|0.0284078|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
37520|-0.0827801|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
20|-0.00350534|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
240|0.00623329|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
750|0.0201618|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
13210|0.0248926|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
3830|0.0139605|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
1650|0.0132481|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
35390|-0.0834842|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
11070|0.063143|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
8330|0.0583155|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
14550|0.0281945|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
190|-0.00551371|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
1120|-0.0193286|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
6500|0.0112417|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
13410|0.0457037|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
15020|0.0445558|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
16060|0.0422278|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
13200|-0.0284514|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
13180|-0.0275543|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
4190|-0.00505542|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
13520|-0.0387224|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
390|0.00308537|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
12240|0.0261805|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
13040|0.0497425|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
5850|0.0112353|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
15470|-0.0297374|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
13620|-0.0530498|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
16500|-0.0135871|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
7610|0.0459465|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
3300|0.0167311|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
41040|-0.101363|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
9200|-0.0231332|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
14430|-0.0307544|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
8040|-0.0147541|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
10760|-0.00456481|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
13560|-0.0143422|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
15380|-0.0126189|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
14030|-0.0438393|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
16820|0.0534949|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
10290|-0.042947|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
3400|-0.00855759|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
1530|-0.0127346|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
15450|-0.0292272|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
8040|0.0103121|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
2850|0.0142377|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
17180|-0.0404534|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
16400|0.039857|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
13800|-0.0351909|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
780|-0.00828244|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
30|0.00284112|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
10170|-0.0507031|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
2060|-0.00890933|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
3870|0.00297221|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
11460|0.0193739|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
15140|-0.0281872|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
2940|0.0174956|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
10130|0.0431949|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
17110|0.0332223|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
11400|0.0162969|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
13440|0.0479744|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
11740|0.0189289|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
190|0.00346294|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
