# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
390|0.0297102|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
11100|0.0233464|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
6770|0.0311317|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
10000|-0.0250549|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
8420|-0.025933|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9300|-0.0306143|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
7130|0.0268494|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
7050|-0.0322408|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9370|0.02401|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
8210|0.0270644|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
8600|-0.0299555|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
8500|0.0317617|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
10680|-0.024325|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
8770|-0.0259638|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
8700|0.0309299|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
10410|0.0180605|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
10340|-0.0204657|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
10240|0.0212452|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
7760|-0.0282606|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
10760|0.0193908|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
8590|-0.0212137|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
8750|-0.0199632|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
10340|-0.0197897|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
7480|0.0248608|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
7580|-0.0277366|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9470|-0.0244227|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
7300|0.0339083|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
7940|-0.0284605|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
7660|0.0250554|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
7410|-0.0280422|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
3350|0.016521|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
10410|0.0141826|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
9360|0.0199113|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9540|0.0212432|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
8210|0.0224685|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
8850|0.0226838|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
9290|-0.0194954|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9120|-0.0204347|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
10340|-0.0219337|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
10410|0.0192345|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
9230|0.0209156|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9120|-0.0312564|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
10340|-0.0219005|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
7480|0.0198408|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
6860|-0.0255603|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
6960|0.0249288|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9650|-0.0227714|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
8430|-0.0310547|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
8500|0.0277126|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9370|0.0199415|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
9300|-0.0199745|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
8600|-0.0275872|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
8760|-0.019876|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
9820|-0.0207375|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
6770|0.0228187|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
10680|-0.0180861|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
6670|-0.0283796|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
9890|0.0172572|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
