# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
149930|0.0106594|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
153650|0.174657|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
58750|-0.491049|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
54050|0.0928935|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
61340|0.0503473|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
47550|0.118278|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
35720|0.0607747|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
53580|0.134208|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
70210|0.111363|/home/afr/Desktop/cage-songbooks/jolana/blob-1.wav
56090|-0.0703731|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
51560|0.0368313|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
61280|0.0748611|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
51490|0.0468858|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
57770|0.0769815|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
159940|-0.203205|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
156720|-0.0649899|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
39490|-0.0353631|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
65320|-0.0198971|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
156640|-0.0809292|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
160540|0.0317579|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
64630|0.0708032|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
157130|0.0577931|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
51750|0.0458692|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
64910|0.0428656|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
55930|0.281528|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
160520|0.0587553|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
147830|0.0543703|/home/afr/Desktop/cage-songbooks/jolana/blob-19.wav
67910|0.114842|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
161390|-0.153478|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
56070|0.0422067|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
57180|-0.0397894|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
65090|0.020955|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
51840|0.0475651|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
67100|0.0510226|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
43190|-0.0379502|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
52920|0.0286294|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
