# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
1288920|-0.261652|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-13.wav
1299540|0.102128|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1272600|0.155039|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1318680|0.227011|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1296120|-0.19306|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1317840|0.266156|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1313460|-0.159941|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1304940|-0.220658|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1237560|0.133779|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-10.wav
1270260|-0.176829|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1303260|-0.186541|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1317180|0.235758|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1293420|-0.203156|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1266060|-0.0943603|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-29.wav
1292040|0.150097|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1282860|-0.220938|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1271160|0.128069|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1284060|-0.126014|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
1296180|-0.221423|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1294980|-0.0949644|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-20.wav
1291080|0.141835|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-9.wav
1303080|0.17641|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1230120|-0.110667|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1306200|-0.162043|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1284180|0.0690417|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1290600|0.164806|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1310340|0.135431|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1257780|-0.0804788|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1308480|-0.13547|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1283280|0.0845825|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1305600|-0.135229|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1314240|-0.0681584|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
1288680|0.14267|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1292580|-0.110399|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1290060|-0.0947635|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1266600|-0.0980833|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-21.wav
1302600|0.148206|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1272660|0.059968|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1276200|-0.0702899|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1321380|-0.336958|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-32.wav
1293840|-0.0933449|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-13.wav
1288140|0.140077|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1269180|-0.0515648|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-28.wav
1289640|-0.121678|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1304280|-0.1268|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1350240|-0.0692646|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
1283760|-0.107775|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1287900|0.0492375|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1253940|0.0457018|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1307760|0.24095|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1280820|0.105332|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1280580|-0.0918539|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-15.wav
1285680|-0.118999|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-27.wav
1253880|-0.068218|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-10.wav
1282920|0.119089|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1327380|-0.123067|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1325340|-0.0905869|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1291620|0.0550046|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1186080|0.0564033|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1272000|-0.0869753|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-13.wav
1315500|-0.0929141|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1340820|-0.182719|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1281480|0.102837|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1303500|-0.0593986|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-17.wav
1320600|0.055628|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
1267020|0.0457258|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-29.wav
1284240|-0.0812282|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1295400|-0.0734727|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-21.wav
1252680|0.0539525|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1266900|0.0372372|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1335720|-0.0594865|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1253280|-0.0434063|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1336620|-0.182385|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1252860|-0.0469141|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-26.wav
1281120|-0.0852864|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1249920|-0.0654451|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1294080|-0.0777213|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-15.wav
1302180|0.0607983|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-28.wav
1262880|0.0420735|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-29.wav
1299120|0.0515054|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1281780|0.0723988|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1310160|-0.0475622|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1299540|0.12142|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1256160|-0.0343785|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1326840|0.168145|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1284780|-0.0739014|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1220460|0.0337026|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1298160|-0.0379448|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-20.wav
1254540|-0.0360517|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1291440|-0.0389948|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1250880|0.034468|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1298760|-0.0831886|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1202880|-0.0434373|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1296060|-0.0985095|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1249920|0.0412078|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1295100|-0.0564771|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1289520|-0.0380552|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1319820|0.0287915|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1289340|0.0336892|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-28.wav
1204680|0.0414575|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1316760|0.075789|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1268100|-0.0598008|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1314060|-0.0656432|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1364880|0.0537436|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1321260|0.14495|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1311720|-0.0698188|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1318080|0.0658662|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1312920|-0.0534916|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1254720|0.0515081|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1257600|0.0481093|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-10.wav
1222440|-0.0518892|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1293060|0.0467889|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1289400|0.0604427|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1315860|-0.0629083|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1294320|-0.068845|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1292640|-0.0590541|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1261440|0.0321663|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1199460|-0.062925|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-9.wav
1240080|-0.0282306|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1199280|0.0532218|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1261800|-0.0283063|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1192140|0.0381908|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1274220|0.0367593|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1292520|0.0234511|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1294560|0.0257875|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-28.wav
1277880|-0.0366931|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-10.wav
1266000|-0.052342|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1304460|0.114759|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1271160|0.0714533|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1262100|-0.0240567|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1208700|0.0400403|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1292520|-0.0630656|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1271400|0.0298312|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-28.wav
1236540|-0.0364128|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1279920|-0.0512037|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-21.wav
1268820|0.049354|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1286400|0.0536665|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1286040|-0.0527586|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1216620|0.197354|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-32.wav
1205760|0.056164|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1311840|0.0351308|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-10.wav
1199700|0.0600685|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-9.wav
1191900|-0.0339825|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1294980|0.0479571|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-21.wav
1294440|0.0543594|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-15.wav
1232700|-0.0244067|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1305780|0.026033|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-17.wav
1293720|-0.0578152|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-13.wav
1233240|-0.02837|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-29.wav
1216800|-0.178907|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-32.wav
1209120|-0.0764782|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1274820|0.0293737|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-29.wav
1208880|-0.0682856|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-27.wav
1288440|-0.0318931|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
