# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
54400|0.0468828|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
27440|0.484149|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
25920|-0.716573|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
19600|0.076953|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
56040|-0.234565|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
5480|0.0963267|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
6200|0.0456615|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
19880|0.0754457|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
51200|-0.403255|/home/afr/Desktop/cage-songbooks/jolana/blob-1.wav
59400|0.0642762|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
8960|0.0504164|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
56120|-0.298129|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
53240|0.0655623|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
87680|-0.161822|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
56240|0.589591|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
61120|-0.246487|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
6840|-0.0229534|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
59920|-0.134836|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
61200|-0.327019|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
56920|-0.124042|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
45640|-0.302885|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
50080|-0.220253|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
53200|-0.0716214|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
37920|0.125345|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
26840|0.497692|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
56920|-0.123022|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
46520|-0.554067|/home/afr/Desktop/cage-songbooks/jolana/blob-19.wav
22520|0.203197|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
2520|1.3361|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
26800|0.0938357|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
50840|0.0655147|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
60040|-0.165617|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
7240|0.0796382|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
53040|0.10672|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
28840|-0.0682079|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
44720|0.10936|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
26760|1.28165|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
