# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
14390|0.0745339|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
27480|-0.0620605|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
30040|-0.199882|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
42300|0.0462608|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
15900|-0.126103|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
14810|0.0253965|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
23980|0.0359839|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
3120|-0.193252|/home/afr/Desktop/cage-songbooks/jolana/blob-1.wav
17040|-0.0111693|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
42160|-0.0623536|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
4390|-0.104873|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
19420|-0.0330859|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
48170|0.100532|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
8790|-0.272732|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
9660|0.135787|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
21350|0.0698551|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
9500|-0.12971|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
4140|0.100083|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
2090|-0.459904|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
4590|-0.136029|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
12450|0.0544215|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
9060|0.0482455|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
20910|0.228373|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
9500|0.0527685|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
