# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
38800|0.336098|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
43080|0.121158|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
27350|-0.0210499|/home/afr/Desktop/cage-songbooks/jolana/blob-2.wav
36090|0.0567404|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
13570|-0.15944|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
19200|-0.222875|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
60570|0.049169|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
79760|0.216401|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
24490|-0.122251|/home/afr/Desktop/cage-songbooks/jolana/blob-1.wav
11900|0.0758151|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
38490|-0.0671404|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
13480|-0.156985|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
79710|0.207176|/home/afr/Desktop/cage-songbooks/jolana/blob-3.wav
84570|0.121515|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
84940|-0.0636488|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
99110|0.164512|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
60620|0.0574075|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
41680|-0.241111|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
92430|0.161905|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
18990|-0.508659|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
33900|-0.071424|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
91920|-0.161776|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
11720|-0.0836595|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
108390|-0.258967|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
37250|0.0606149|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
77230|0.0498274|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
73110|0.454117|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
221260|-0.122868|/home/afr/Desktop/cage-songbooks/jolana/blob-19.wav
117350|-0.235071|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
62600|0.0498903|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
99220|0.0630367|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
67250|0.101752|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
84520|-0.0718626|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
72210|-0.0404256|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
71480|-0.044703|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
114750|0.395736|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
15310|0.121052|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
36990|0.0376536|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
62720|-0.0536928|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
91750|-0.143998|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
76750|-0.0350774|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
67970|-0.0571313|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
43390|0.0291964|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
20840|0.0655307|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
100430|-0.184294|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
68690|0.0712621|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
99630|0.0606247|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
88430|-0.0559772|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
88510|0.0580022|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
34520|-0.0392375|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
78610|0.0349879|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
110770|0.097052|/home/afr/Desktop/cage-songbooks/jolana/blob-19.wav
66350|-0.0775927|/home/afr/Desktop/cage-songbooks/jolana/blob-30.wav
62570|-0.047693|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
101260|-0.0496636|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
92160|0.147761|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
92940|-0.190833|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
88620|-0.0505926|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
73310|0.0221512|/home/afr/Desktop/cage-songbooks/jolana/blob-2.wav
38470|0.261742|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
73160|0.445644|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
73550|-0.042707|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
123420|-0.0539411|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
17100|-0.0385821|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
67150|0.087224|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
32380|-0.111222|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
81120|-0.0557298|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
34220|-0.0420427|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
111150|-0.259154|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
58840|0.0471882|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
61990|0.0455641|/home/afr/Desktop/cage-songbooks/jolana/blob-7.wav
38410|-0.251816|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
92060|0.054142|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
34530|0.0761807|/home/afr/Desktop/cage-songbooks/jolana/blob-30.wav
87750|-0.0500881|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
61970|-0.0510934|/home/afr/Desktop/cage-songbooks/jolana/blob-7.wav
73300|-0.0331527|/home/afr/Desktop/cage-songbooks/jolana/blob-2.wav
127440|0.0182446|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
86020|-0.110029|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
91800|-0.0336455|/home/afr/Desktop/cage-songbooks/jolana/blob-38.wav
32870|-0.042332|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
73540|0.0308384|/home/afr/Desktop/cage-songbooks/jolana/blob-2.wav
118580|-0.192337|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
38340|0.278425|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
35530|0.0405586|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
120020|0.195196|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
206230|-0.0908303|/home/afr/Desktop/cage-songbooks/jolana/blob-19.wav
18480|-0.385663|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
38450|-0.281248|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
33370|-0.0448704|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
34020|-0.04367|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
15400|0.121796|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
72640|0.0260974|/home/afr/Desktop/cage-songbooks/jolana/blob-2.wav
15490|0.132107|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
87200|0.0488938|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
126550|0.0492969|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
127590|-0.0394771|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
83650|0.0411225|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
225980|0.0161968|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
39950|0.0347181|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
90860|0.0488618|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
61940|0.0582875|/home/afr/Desktop/cage-songbooks/jolana/blob-7.wav
73060|0.465006|/home/afr/Desktop/cage-songbooks/jolana/blob-21.wav
