# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
100140|0.0951806|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
66060|0.0799454|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
69340|-0.202846|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
2690|-0.0450401|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
102220|0.147429|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
63440|-0.0276612|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
49750|0.0127715|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
117580|0.0243162|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
65760|0.229768|/home/afr/Desktop/cage-songbooks/jolana/blob-1.wav
2490|-0.0244031|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
7000|0.0338894|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
102650|0.132684|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
110310|-0.029043|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
17110|-0.0897341|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
119410|0.18671|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
106840|0.0963736|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
57770|0.0120066|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
2690|-0.220866|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
106420|0.0825591|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
110760|-0.0813774|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
105480|0.221231|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
60090|0.08234|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
122880|-0.0351267|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
46220|0.026211|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
65330|-0.141911|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
119870|-0.0373243|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
107890|0.167242|/home/afr/Desktop/cage-songbooks/jolana/blob-19.wav
66960|0.132139|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
62680|0.453231|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
119090|-0.021944|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
111710|-0.0227715|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
9940|-0.197634|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
63310|0.031771|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
99770|-0.0728876|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
122880|0.0378649|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
110460|0.104706|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
62260|-0.357339|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
68710|-0.0598909|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
49320|0.0114067|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
60800|0.0816125|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
101240|0.0747938|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
102440|0.0308316|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
61550|0.0400293|/home/afr/Desktop/cage-songbooks/jolana/blob-30.wav
121560|-0.0701822|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
46310|-0.0371842|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
39880|0.134669|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
101400|-0.0270566|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
119760|0.122597|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
106880|-0.110987|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
58990|0.0253809|/home/afr/Desktop/cage-songbooks/jolana/blob-23.wav
66480|0.0706081|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
69180|0.241162|/home/afr/Desktop/cage-songbooks/jolana/blob-16.wav
1010|-0.0348655|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
43840|0.0126235|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
68150|-0.0240462|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
121670|0.0500456|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
62920|0.339389|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
108070|0.118939|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
70030|-0.170596|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
64080|0.0617997|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
106920|0.121343|/home/afr/Desktop/cage-songbooks/jolana/blob-19.wav
66780|0.0316514|/home/afr/Desktop/cage-songbooks/jolana/blob-23.wav
124240|0.142383|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
61090|-0.029851|/home/afr/Desktop/cage-songbooks/jolana/blob-18.wav
36310|0.154651|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
72570|0.0933493|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
125590|0.0335927|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
58180|-0.0611491|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
67190|0.115185|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
111460|-0.103033|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
49800|0.0589314|/home/afr/Desktop/cage-songbooks/jolana/blob-7.wav
67080|0.125667|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
83740|-0.0365683|/home/afr/Desktop/cage-songbooks/jolana/blob-23.wav
98560|-0.0544474|/home/afr/Desktop/cage-songbooks/jolana/blob-29.wav
119780|0.0419357|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
50120|-0.0601563|/home/afr/Desktop/cage-songbooks/jolana/blob-7.wav
72800|-0.1743|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
69330|0.0565846|/home/afr/Desktop/cage-songbooks/jolana/blob-30.wav
72640|-0.0977094|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
62620|-0.14058|/home/afr/Desktop/cage-songbooks/jolana/blob-37.wav
124790|-0.0372956|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
113130|-0.161008|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
77190|-0.303769|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
67310|0.100043|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
83870|0.0429067|/home/afr/Desktop/cage-songbooks/jolana/blob-23.wav
46450|0.031091|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
67370|0.104632|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
58490|0.0801803|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
64320|0.0658272|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
67670|0.0561832|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
62980|0.051064|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
65600|-0.0870193|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
112970|0.176646|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
78200|0.292074|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
120950|-0.0956998|/home/afr/Desktop/cage-songbooks/jolana/blob-39.wav
76940|-0.0262795|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
38460|0.125366|/home/afr/Desktop/cage-songbooks/jolana/blob-38.wav
111890|-0.0506247|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
33490|0.0763748|/home/afr/Desktop/cage-songbooks/jolana/blob-30.wav
37080|0.126708|/home/afr/Desktop/cage-songbooks/jolana/blob-38.wav
110410|0.124041|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
68020|0.0495497|/home/afr/Desktop/cage-songbooks/jolana/blob-7.wav
45370|-0.0657576|/home/afr/Desktop/cage-songbooks/jolana/blob-2.wav
30290|-0.0370276|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
35420|-0.048312|/home/afr/Desktop/cage-songbooks/jolana/blob-23.wav
41730|-0.0372392|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
109800|0.0703907|/home/afr/Desktop/cage-songbooks/jolana/blob-35.wav
110840|0.132836|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
110930|-0.146174|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
65520|0.163917|/home/afr/Desktop/cage-songbooks/jolana/blob-1.wav
47610|-0.0381191|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
58820|-0.0325432|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
32030|0.0464862|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
101120|0.0308438|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
77750|0.256821|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
63150|0.245464|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
67430|0.105069|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
80350|0.158795|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
60950|0.0430487|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
36610|0.0385342|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
65800|-0.150866|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
68040|0.107496|/home/afr/Desktop/cage-songbooks/jolana/blob-38.wav
