# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
273920|0|/home/afr/Desktop/cage-songbooks/aoife/blob-13.wav
278910|0|/home/afr/Desktop/cage-songbooks/aoife/blob-23.wav
228860|0|/home/afr/Desktop/cage-songbooks/aoife/blob-16.wav
331840|0|/home/afr/Desktop/cage-songbooks/aoife/blob-3.wav
315450|0|/home/afr/Desktop/cage-songbooks/aoife/blob-8.wav
376320|0|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
290300|0|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
376320|0|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
252280|0|/home/afr/Desktop/cage-songbooks/aoife/blob-10.wav
284730|0|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
331840|0|/home/afr/Desktop/cage-songbooks/aoife/blob-3.wav
359930|0|/home/afr/Desktop/cage-songbooks/aoife/blob-7.wav
376320|0|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
270720|0|/home/afr/Desktop/cage-songbooks/aoife/blob-29.wav
348540|0|/home/afr/Desktop/cage-songbooks/aoife/blob-30.wav
279930|0|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
290300|0|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
300220|0|/home/afr/Desktop/cage-songbooks/aoife/blob-19.wav
279930|0|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
266620|0|/home/afr/Desktop/cage-songbooks/aoife/blob-20.wav
332090|0|/home/afr/Desktop/cage-songbooks/aoife/blob-9.wav
279930|0|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
284730|0|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
329210|0|/home/afr/Desktop/cage-songbooks/aoife/blob-6.wav
278910|0|/home/afr/Desktop/cage-songbooks/aoife/blob-23.wav
317820|0|/home/afr/Desktop/cage-songbooks/aoife/blob-24.wav
297340|0|/home/afr/Desktop/cage-songbooks/aoife/blob-18.wav
262460|0|/home/afr/Desktop/cage-songbooks/aoife/blob-14.wav
329210|0|/home/afr/Desktop/cage-songbooks/aoife/blob-6.wav
290300|0|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
376320|0|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
300220|0|/home/afr/Desktop/cage-songbooks/aoife/blob-19.wav
317820|0|/home/afr/Desktop/cage-songbooks/aoife/blob-24.wav
284730|0|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
284730|0|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
267900|0|/home/afr/Desktop/cage-songbooks/aoife/blob-21.wav
359930|0|/home/afr/Desktop/cage-songbooks/aoife/blob-7.wav
278910|0|/home/afr/Desktop/cage-songbooks/aoife/blob-23.wav
290300|0|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
