# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
26060|0.0796369|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
84530|0.0581521|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
157550|-0.315912|/home/afr/Desktop/cage-songbooks/jolana/blob-17.wav
155670|-0.0793464|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
67670|0.101855|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
140470|0.104406|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
137490|-0.0664666|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
72220|-0.11294|/home/afr/Desktop/cage-songbooks/jolana/blob-28.wav
1760|0.102577|/home/afr/Desktop/cage-songbooks/jolana/blob-1.wav
132250|-0.0585773|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
155670|0.031748|/home/afr/Desktop/cage-songbooks/jolana/blob-33.wav
67890|0.0939131|/home/afr/Desktop/cage-songbooks/jolana/blob-5.wav
138410|0.0462491|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
173570|0.0996456|/home/afr/Desktop/cage-songbooks/jolana/blob-32.wav
7520|0.279346|/home/afr/Desktop/cage-songbooks/jolana/blob-34.wav
33410|0.118287|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
52070|-0.0417602|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
70030|0.0378314|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
131480|0.110815|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
30|-0.0667452|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
32830|0.204992|/home/afr/Desktop/cage-songbooks/jolana/blob-8.wav
3220|0.104065|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
11160|-0.0521723|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
130740|0.0335918|/home/afr/Desktop/cage-songbooks/jolana/blob-4.wav
76120|0.148006|/home/afr/Desktop/cage-songbooks/jolana/blob-24.wav
8040|-0.0591065|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
173230|-0.083232|/home/afr/Desktop/cage-songbooks/jolana/blob-19.wav
220610|-0.0616406|/home/afr/Desktop/cage-songbooks/jolana/blob-15.wav
3970|0.20877|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
159450|-0.0497889|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
12110|-0.0361996|/home/afr/Desktop/cage-songbooks/jolana/blob-27.wav
70460|0.0261902|/home/afr/Desktop/cage-songbooks/jolana/blob-20.wav
160980|-0.0450209|/home/afr/Desktop/cage-songbooks/jolana/blob-26.wav
23140|0.0749116|/home/afr/Desktop/cage-songbooks/jolana/blob-13.wav
14050|0.0402465|/home/afr/Desktop/cage-songbooks/jolana/blob-12.wav
320|0.0684143|/home/afr/Desktop/cage-songbooks/jolana/blob-22.wav
182060|0.1778|/home/afr/Desktop/cage-songbooks/jolana/blob-40.wav
84320|0.0598654|/home/afr/Desktop/cage-songbooks/jolana/blob-25.wav
130310|0.022534|/home/afr/Desktop/cage-songbooks/jolana/blob-11.wav
2480|0.104188|/home/afr/Desktop/cage-songbooks/jolana/blob-36.wav
25840|0.0618057|/home/afr/Desktop/cage-songbooks/jolana/blob-14.wav
