# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
5684|-0.285248|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-37.wav
8972|0.236289|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-47.wav
8048|-0.231384|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-39.wav
6960|0.169809|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-54.wav
51502|-0.304507|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-61.wav
52889|-0.76839|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-49.wav
5904|0.335129|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-34.wav
54499|-0.669202|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-49.wav
132553|-0.137123|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-33.wav
4399|-0.35795|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-35.wav
6785|0.182461|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-54.wav
51463|0.410702|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-61.wav
51920|-0.607577|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-49.wav
7721|-0.225738|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-53.wav
6610|0.181187|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-54.wav
8748|-0.289418|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-56.wav
6489|-0.275911|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-34.wav
8802|-0.241015|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-43.wav
7211|-0.265815|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-56.wav
8203|-0.243544|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-44.wav
58|-0.188446|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-63.wav
9266|-0.259406|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-56.wav
4927|-0.368268|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-35.wav
52942|-0.187549|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-60.wav
9100|0.251485|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-46.wav
8940|0.225599|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-47.wav
49327|0.233655|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-41.wav
50830|-0.18599|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-38.wav
2149|-0.17856|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-60.wav
6776|0.239937|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-34.wav
51327|-0.203287|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-48.wav
125689|-0.168991|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-42.wav
49077|-0.20326|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-48.wav
6507|-0.291162|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-35.wav
3550|0.28233|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-35.wav
7156|-0.239743|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-44.wav
48881|0.238904|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-61.wav
8277|0.225348|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-47.wav
4899|0.22644|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-34.wav
8921|-0.235193|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-56.wav
130403|-0.367073|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-36.wav
6435|0.172709|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-54.wav
48461|-0.184737|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-52.wav
7676|0.190245|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-55.wav
47383|-0.193493|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-60.wav
128964|-0.148208|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-42.wav
52954|-0.1864|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-48.wav
10330|-0.265991|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-59.wav
5993|0.244305|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-59.wav
9477|-0.235606|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-45.wav
7580|0.2063|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-47.wav
2238|-0.180424|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-38.wav
53060|0.310756|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-50.wav
48915|-0.208672|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-34.wav
52786|-0.197767|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-48.wav
5987|-0.226391|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-56.wav
1092|-0.174314|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-60.wav
11339|0.228156|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-59.wav
9598|-0.199482|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-39.wav
5974|-0.20344|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-37.wav
42334|0.210843|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-41.wav
9679|-0.241691|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-45.wav
321|0.173844|/home/afr/Desktop/cage-songbooks/mouth_sounds/blob-55.wav
