# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
91880|0.113989|/home/afr/Desktop/cage-songbooks/aoife/blob-13.wav
76940|0.057079|/home/afr/Desktop/cage-songbooks/aoife/blob-23.wav
92920|-0.0556906|/home/afr/Desktop/cage-songbooks/aoife/blob-16.wav
132380|0.0646065|/home/afr/Desktop/cage-songbooks/aoife/blob-3.wav
108000|0.0821102|/home/afr/Desktop/cage-songbooks/aoife/blob-8.wav
261570|0.205386|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
172210|0.0493215|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
153330|0.101548|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
68640|0.0798869|/home/afr/Desktop/cage-songbooks/aoife/blob-10.wav
99890|0.0539392|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
117650|0.0566927|/home/afr/Desktop/cage-songbooks/aoife/blob-3.wav
190840|0.068278|/home/afr/Desktop/cage-songbooks/aoife/blob-7.wav
259740|-0.086143|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
129780|0.0264182|/home/afr/Desktop/cage-songbooks/aoife/blob-29.wav
216650|-0.0522965|/home/afr/Desktop/cage-songbooks/aoife/blob-30.wav
73160|-0.046945|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
169420|-0.0306498|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
81140|-0.0521947|/home/afr/Desktop/cage-songbooks/aoife/blob-19.wav
134150|0.0457544|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
120100|-0.0318776|/home/afr/Desktop/cage-songbooks/aoife/blob-20.wav
210430|0.0542159|/home/afr/Desktop/cage-songbooks/aoife/blob-9.wav
135240|0.0476757|/home/afr/Desktop/cage-songbooks/aoife/blob-31.wav
79910|-0.0420363|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
130080|0.035565|/home/afr/Desktop/cage-songbooks/aoife/blob-6.wav
70290|0.021378|/home/afr/Desktop/cage-songbooks/aoife/blob-23.wav
188270|-0.0350074|/home/afr/Desktop/cage-songbooks/aoife/blob-24.wav
108050|-0.0452031|/home/afr/Desktop/cage-songbooks/aoife/blob-18.wav
145420|0.022408|/home/afr/Desktop/cage-songbooks/aoife/blob-14.wav
103920|-0.0270682|/home/afr/Desktop/cage-songbooks/aoife/blob-6.wav
91360|-0.0226298|/home/afr/Desktop/cage-songbooks/aoife/blob-11.wav
261140|-0.0582603|/home/afr/Desktop/cage-songbooks/aoife/blob-25.wav
83110|0.0310541|/home/afr/Desktop/cage-songbooks/aoife/blob-19.wav
196820|-0.0304452|/home/afr/Desktop/cage-songbooks/aoife/blob-24.wav
124980|-0.0393871|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
148030|-0.0349354|/home/afr/Desktop/cage-songbooks/aoife/blob-12.wav
47630|0.0266888|/home/afr/Desktop/cage-songbooks/aoife/blob-21.wav
142670|-0.0422328|/home/afr/Desktop/cage-songbooks/aoife/blob-7.wav
