# Content: <DELAY_IN_SAMPLES> | <NORMALIZATION_FACTOR> | <PATH_TO_WAV_FILE>
# fields are separated by '|'
# Lines starting with '#' (comments) will be ignored
1243720|-0.0179921|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-13.wav
1249930|-0.00930619|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1254610|-0.00845104|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1260790|0.00925028|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1248330|-0.0109112|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1246640|0.0106132|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1234340|-0.00635315|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1305830|-0.00731276|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1241280|0.0133746|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-10.wav
1197390|-0.0291062|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1249980|-0.012149|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1274280|-0.0186418|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1269090|-0.0123414|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1253170|-0.0129313|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-29.wav
1262810|0.0138632|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1190000|0.0245098|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1226050|0.00704411|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1258460|0.00649057|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
1189920|-0.0357746|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1236000|0.00768209|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-20.wav
1267430|0.0141995|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-9.wav
1189950|0.0293489|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1197310|0.0302531|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1265620|-0.0164732|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1247160|0.0107658|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1272940|-0.0155486|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1256630|0.0164718|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1230740|-0.00718225|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1265540|0.0153145|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1269890|-0.00731394|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1262930|0.0111553|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1276420|-0.00691314|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
1254970|-0.00944266|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1197140|-0.0286739|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1197060|0.0381269|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-12.wav
1231670|0.0200205|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-21.wav
1275350|0.0195541|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1216760|0.00871541|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1249180|-0.010433|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-11.wav
1350680|0.102537|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-32.wav
1256480|-0.0167533|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-13.wav
1342070|0.0139131|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1218760|0.00836345|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-28.wav
1271720|-0.0157878|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1271800|-0.0136768|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1242020|0.00915592|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
1279840|0.011851|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1235040|-0.00502094|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1250690|-0.00503808|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1288190|-0.0357667|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1272910|0.0148492|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1275860|0.0120187|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-15.wav
1276920|0.0152678|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-27.wav
1212180|-0.0134114|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-10.wav
1265470|-0.00991874|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1189980|-0.0328782|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-31.wav
1265560|-0.013928|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1235060|0.00532542|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1282980|-0.0101725|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1256450|0.0237562|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-13.wav
1266990|-0.0202435|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1288300|0.0459219|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1271760|0.0208742|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1228210|-0.00904486|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-17.wav
1236530|0.00744631|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-19.wav
1248980|0.0116789|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-29.wav
1274050|0.0126256|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-3.wav
1231590|-0.0178315|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-21.wav
1231320|-0.00688961|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1253410|-0.00573554|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1235480|0.0117861|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1226830|-0.00784258|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1288130|-0.0499193|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1230630|-0.00923031|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-26.wav
1274270|0.0118713|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1242530|-0.0136134|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1221220|0.0114764|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-15.wav
1209580|-0.00819615|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-28.wav
1242600|0.0112873|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-29.wav
1233580|-0.0088571|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1263290|-0.0111573|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-24.wav
1282950|0.00994059|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1279550|0.0177177|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1239730|-0.007663|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1288020|0.0428823|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1276970|-0.0178169|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
1260130|-0.00667985|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1261250|0.00841207|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-20.wav
1249260|-0.00883294|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-14.wav
1228050|-0.0104916|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1228070|0.0113034|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1279630|-0.0195432|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1248480|-0.0107548|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-16.wav
1277440|-0.0243759|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-7.wav
1329480|-0.00556561|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-5.wav
1284050|0.0129954|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1241920|0.00958017|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1184410|-0.00996911|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-23.wav
1216210|0.00785594|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-28.wav
1265970|-0.00720862|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-4.wav
1279390|0.0125867|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-30.wav
1215280|0.0118277|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-8.wav
1248790|-0.012774|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-18.wav
1268900|-0.0112515|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-25.wav
1362540|0.0358041|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-22.wav
1277020|0.0126547|/home/afr/Desktop/cage-songbooks/blobs_aoife/blob-6.wav
